CustomerId,Age,Gender,isCustomerSuspended,CallDropRate,NumberOfComplaints,MonthlyBilledAmount - Rs,UnpaidBalance - Rs,NumberOfMonthUnpaid,TotalMinsUsedInLastMonth,TotalCallDuration,AvgCallDuration,PercentageCallOutsideNetwork,isChurned
5167,72,Female,Yes,0.05,2,1290,1350,1,197,3173,453,0.62,No
5168,34,Male,Yes,0.03,0,3030,1800,7,394,5838,834,0.08,No
5169,50,Male,Yes,0.05,2,3240,5100,5,397,7535,753,0.29,No
5170,12,Female,Yes,0.03,3,1380,5550,2,94,4209,701,0.75,No
5171,28,Male,Yes,0.05,2,1620,1350,0,97,4853,693,0.96,No
5172,59,Female,Yes,0.03,3,3330,1800,5,294,2607,521,0.41,No
5173,75,Female,Yes,0.05,2,3570,5100,3,298,1132,283,0.62,No
5174,37,Male,Yes,0.04,3,1710,5550,0,495,3997,666,0.08,Yes
5175,53,Male,Yes,0.06,1,1920,1350,6,498,6287,898,0.29,No
5176,15,Female,Yes,0.04,3,3660,1800,3,195,3737,622,0.75,No
5177,31,Male,Yes,0.06,1,300,5100,1,198,6330,904,0.96,No
5178,61,Female,Yes,0.04,2,2040,5550,6,395,3963,990,0.41,No
5179,77,Female,Yes,0.06,1,2250,1350,4,399,4429,738,0.62,No
5180,40,Male,Yes,0.04,2,390,1800,2,96,1812,906,0.08,No
5181,56,Male,Yes,0.06,0,600,5100,7,99,6441,920,0.29,No
5182,18,Female,Yes,0.05,2,2340,5550,5,296,2749,916,0.75,No
5183,34,Male,Yes,0.07,0,2580,1350,2,299,2252,563,0.96,No
5184,64,Female,Yes,0.05,1,720,1800,0,496,6138,558,0.42,No
5185,12,Female,Yes,0.07,0,930,5100,5,0,3944,657,0.63,Yes
5186,43,Male,Yes,0.05,1,2670,5550,3,197,6552,655,0.08,No
5187,58,Female,Yes,0.07,0,2910,1350,0,200,6083,869,0.29,No
5188,21,Female,Yes,0.05,1,1050,1800,6,397,4210,701,0.75,Yes
5189,37,Male,Yes,0.07,3,1260,5100,3,400,1967,655,0.96,No
5190,67,Female,Yes,0.06,1,3000,5550,1,97,2430,607,0.42,No
5191,15,Female,Yes,0,3,3210,1350,6,101,4375,875,0.63,No
5192,45,Male,Yes,0.06,0,1350,1800,4,297,2865,573,0.08,No
5193,61,Female,Yes,0,3,1590,5100,1,301,1413,706,0.29,No
5194,24,Male,Yes,0.06,0,3330,5550,7,498,2850,475,0.75,No
5195,39,Male,Yes,0,3,3540,1350,4,1,4117,823,0.96,Yes
5196,70,Female,Yes,0.06,0,1680,1800,2,198,5906,984,0.42,No
5197,18,Female,Yes,0,2,1920,5100,0,201,6133,681,0.63,No
5198,48,Male,Yes,0.07,0,3630,5550,5,398,4797,959,0.08,No
5199,64,Female,Yes,0.01,2,3870,1350,3,402,5926,987,0.3,No
5200,26,Male,Yes,0.07,3,2010,1800,0,99,2601,867,0.75,No
5201,42,Male,Yes,0.01,2,2220,5100,6,102,2213,737,0.96,No
5202,73,Female,Yes,0.07,3,360,5550,3,299,4690,938,0.42,No
5203,21,Female,Yes,0.01,1,600,1350,1,302,2246,1123,0.63,No
5204,51,Male,Yes,0.07,3,2340,1800,6,499,5083,1016,0.09,No
5205,67,Female,Yes,0.01,1,2550,5100,4,3,2213,442,0.3,No
5206,29,Male,Yes,0,2,690,5550,1,200,3537,707,0.75,No
5207,45,Male,Yes,0.02,1,930,1320,7,203,10398,649,0.96,No
5208,75,Female,Yes,0,2,2640,1770,5,400,3928,785,0.42,No
5209,23,Female,No,0.02,1,2880,5070,2,403,5449,681,0.63,No
5210,54,Male,Yes,0,2,1020,5520,0,100,4552,1138,0.09,No
5211,70,Female,Yes,0.02,0,1230,1320,5,104,2269,453,0.3,No
5212,32,Male,Yes,0,2,2970,1770,3,301,4670,934,0.75,No
5213,48,Male,Yes,0.02,0,3210,5070,0,304,1568,392,0.97,No
5214,78,Female,Yes,0.01,1,1350,5520,6,1,6552,936,0.42,No
5215,26,Female,Yes,0.03,0,1560,1320,3,4,4662,932,0.63,No
5216,56,Male,Yes,0.01,1,3300,1770,1,201,3846,549,0.09,No
5217,72,Female,Yes,0.03,0,3510,5070,6,205,957,319,0.3,No
5218,35,Male,Yes,0.01,1,1650,5520,4,401,1088,272,0.76,No
5219,51,Male,Yes,0.03,3,1890,1320,1,405,2410,602,0.97,No
5220,13,Female,Yes,0.01,1,3630,1770,7,102,4403,733,0.42,Yes
5221,29,Male,Yes,0.03,3,3840,5070,4,105,4638,773,0.63,No
5222,59,Female,Yes,0.02,0,1980,5520,2,302,5290,529,0.09,No
5223,75,Female,Yes,0.04,3,2220,1320,7,305,7710,856,0.3,No
5224,38,Male,Yes,0.02,0,360,1770,5,2,3405,681,0.76,No
5225,53,Male,Yes,0.04,2,570,5070,3,6,470,470,0.97,No
5226,16,Female,Yes,0.02,0,2310,5520,0,203,9414,855,0.42,No
5227,32,Male,Yes,0.04,2,2520,1320,6,206,3224,644,0.64,No
5228,62,Female,Yes,0.02,3,660,1770,3,403,2252,1126,0.09,No
5229,78,Female,Yes,0.05,2,900,5070,1,406,4589,917,0.3,No
5230,40,Male,Yes,0.03,3,2640,5520,6,103,5653,1130,0.76,Yes
5231,56,Male,Yes,0.05,2,2850,1320,4,107,2174,724,0.97,No
5232,19,Female,Yes,0.03,3,990,1770,1,304,3110,777,0.43,No
5233,34,Male,Yes,0.05,1,1230,5070,7,307,8057,1151,0.64,No
5234,65,Female,Yes,0.03,3,2940,5520,4,4,2146,536,0.09,No
5235,13,Female,Yes,0.05,1,3180,1320,2,7,4714,589,0.3,Yes
5236,43,Male,Yes,0.03,2,1320,1770,0,204,4695,670,0.76,No
5237,59,Male,Yes,0.06,1,1530,5070,5,208,5026,558,0.97,No
5238,21,Female,Yes,0.04,2,3270,5520,3,405,1946,648,0.43,No
5239,37,Male,Yes,0.06,1,3510,1320,0,408,790,263,0.64,No
5240,68,Female,Yes,0.04,2,1650,1770,6,105,3564,712,0.09,No
5241,16,Female,Yes,0.06,0,1860,5070,3,108,4775,682,0.3,No
5242,46,Male,Yes,0.04,1,3600,5520,1,305,4826,603,0.76,No
5243,62,Male,Yes,0.06,0,3810,1320,6,308,4044,577,0.97,No
5244,24,Female,Yes,0.04,1,1950,1770,4,5,2059,514,0.43,No
5245,40,Male,Yes,0.07,0,2190,5070,1,9,2428,1214,0.64,No
5246,70,Female,Yes,0.05,1,330,5520,7,206,2107,421,0.1,No
5247,18,Female,Yes,0.07,3,540,1320,4,209,6035,603,0.31,No
5248,49,Male,Yes,0.05,1,2280,1770,2,406,3786,757,0.76,No
5249,65,Female,Yes,0.07,3,2520,5070,7,409,4028,805,0.97,No
5250,27,Female,Yes,0.05,0,660,5520,5,106,4598,766,0.43,No
5251,43,Male,Yes,0.07,3,870,1320,2,110,4524,646,0.64,No
5252,73,Female,Yes,0.06,0,2610,1770,0,307,3643,520,0.1,No
5253,21,Female,Yes,0,3,2820,5070,6,310,4605,767,0.31,No
5254,52,Male,Yes,0.06,0,960,5520,3,7,1611,805,0.76,No
5255,67,Female,Yes,0,2,1200,1320,1,10,5116,730,0.97,No
5256,30,Male,Yes,0.06,0,2940,1770,6,207,4520,645,0.43,No
5257,46,Male,Yes,0,2,3150,5070,4,211,3234,646,0.64,No
5258,76,Female,No,0.06,3,1290,5520,1,408,50,50,0.1,No
5259,24,Female,Yes,0,2,1530,1320,7,411,975,975,0.31,No
5260,54,Male,Yes,0.07,3,3240,1770,4,108,2994,598,0.76,No
5261,70,Female,Yes,0.01,2,3480,5070,2,111,5854,975,0.98,No
5262,33,Male,Yes,0.07,3,1620,5520,7,308,4939,705,0.43,No
5263,48,Male,Yes,0.01,1,1830,1320,5,312,5636,704,0.64,No
5264,79,Female,Yes,0.07,2,3570,1770,3,8,8554,777,0.1,No
5265,27,Female,Yes,0.01,1,3810,5070,0,12,6875,859,0.31,No
5266,57,Male,Yes,0.07,2,1950,5520,6,209,7099,887,0.77,No
5267,73,Female,Yes,0.01,1,2160,1320,3,212,5144,857,0.98,No
5268,35,Male,Yes,0,2,300,1770,1,409,7205,800,0.43,No
5269,51,Male,Yes,0.02,0,510,5070,6,412,4139,1034,0.64,No
5270,14,Female,Yes,0,2,2250,5520,4,109,4913,818,0.1,No
5271,30,Female,Yes,0.02,0,2490,1320,1,113,2667,666,0.31,No
5272,60,Male,Yes,0,1,630,1770,7,310,1593,318,0.77,No
5273,76,Female,Yes,0.02,0,840,5070,4,313,2385,1192,0.98,No
5274,38,Male,Yes,0,1,2580,5520,2,10,5414,773,0.43,No
5275,54,Male,Yes,0.02,0,2820,1320,7,13,2835,708,0.65,No
5276,16,Female,Yes,0.01,1,960,1770,5,210,3456,691,0.1,No
5277,32,Female,Yes,0.03,3,1170,5070,2,214,2286,762,0.31,No
5278,63,Male,Yes,0.01,1,2910,5520,0,411,3064,1021,0.77,No
5279,79,Female,Yes,0.03,3,3120,1320,5,414,2303,575,0.98,No
5280,41,Male,Yes,0.01,0,1260,1770,3,111,5320,591,0.44,No
5281,57,Male,Yes,0.03,3,1500,5070,0,114,1629,407,0.65,No
5282,19,Female,Yes,0.01,0,3240,5520,6,311,2588,862,0.1,No
5283,35,Male,Yes,0.03,2,3450,1320,4,315,7253,906,0.31,No
5284,66,Female,Yes,0.02,0,1590,1770,1,12,2548,1274,0.77,No
5285,13,Female,Yes,0.04,2,1830,5070,7,15,7189,898,0.98,No
5286,44,Male,Yes,0.02,3,3540,5520,4,212,3765,470,0.44,No
5287,60,Male,Yes,0.04,2,3780,1320,2,215,5548,792,0.65,No
5288,22,Female,Yes,0.02,3,1920,1770,7,412,3054,763,0.1,No
5289,38,Male,Yes,0.04,2,2130,5070,5,415,3625,906,0.31,No
5290,68,Female,Yes,0.02,3,3870,5520,2,112,3268,544,0.77,No
5291,16,Female,Yes,0.04,1,510,1320,0,116,3150,1050,0.98,Yes
5292,47,Male,Yes,0.03,3,2250,1770,5,313,2760,460,0.44,No
5293,62,Male,Yes,0.05,1,2460,5070,3,316,6327,790,0.65,No
5294,25,Female,Yes,0.03,2,600,5520,1,13,5619,936,0.11,Yes
5295,41,Male,Yes,0.05,1,810,1320,6,16,3130,626,0.32,No
5296,71,Female,Yes,0.03,2,2550,1770,4,213,6599,942,0.77,No
5297,19,Female,Yes,0.05,1,2790,5070,1,217,4499,562,0.98,No
5298,49,Male,Yes,0.03,2,930,5520,7,414,2634,878,0.44,No
5299,65,Male,Yes,0.05,0,1140,1320,4,417,3540,590,0.65,No
5300,28,Female,Yes,0.04,2,2880,1770,2,114,1769,589,0.11,No
5301,44,Male,Yes,0.06,0,3120,5070,7,117,3925,981,0.32,No
5302,74,Female,Yes,0.04,1,1260,5490,5,314,5329,532,0.77,No
5303,22,Female,Yes,0.06,0,1470,1290,2,318,1517,758,0.98,No
5304,52,Male,No,0.04,1,3210,1740,0,15,1694,338,0.44,No
5305,68,Male,Yes,0.06,3,3420,5040,5,18,3547,709,0.65,No
5306,30,Female,Yes,0.04,1,1560,5490,3,215,3793,541,0.11,Yes
5307,46,Male,Yes,0.06,3,1800,1290,0,218,7936,881,0.32,No
5308,77,Female,Yes,0.05,0,3540,1740,6,415,5259,751,0.77,No
5309,25,Female,Yes,0.07,3,3750,5040,3,419,6004,750,0.99,No
5310,55,Male,Yes,0.05,0,1890,5490,1,115,4336,722,0.44,No
5311,71,Female,Yes,0.07,3,2130,1290,7,119,4947,989,0.65,No
5312,33,Female,Yes,0.05,0,3840,1740,4,316,5562,1112,0.11,No
5313,49,Male,Yes,0.07,2,480,5040,2,319,2906,726,0.32,No
5314,79,Female,Yes,0.05,0,2220,5490,7,16,4318,719,0.78,No
5315,27,Female,Yes,0.07,2,2430,1290,5,19,4595,919,0.99,Yes
5316,58,Male,Yes,0.06,3,570,1740,2,216,2459,1229,0.44,No
5317,74,Female,Yes,0,2,810,5040,0,220,2811,937,0.65,No
5318,36,Male,Yes,0.06,3,2550,5490,5,417,2842,710,0.11,No
5319,52,Male,Yes,0,2,2760,1290,3,420,3763,752,0.32,No
5320,14,Female,Yes,0.06,3,900,1740,0,117,3884,971,0.78,No
5321,30,Female,Yes,0,1,1140,5040,6,120,6464,923,0.99,No
5322,61,Male,Yes,0.06,3,2850,5490,4,317,2715,678,0.44,No
5323,76,Female,Yes,0.01,1,3090,1290,1,321,2853,951,0.66,No
5324,39,Male,Yes,0.07,2,1230,1740,7,18,5626,937,0.11,No
5325,55,Male,Yes,0.01,1,1440,5040,4,21,4685,780,0.32,No
5326,17,Female,Yes,0.07,2,3180,5490,2,218,2125,531,0.78,No
5327,33,Female,Yes,0.01,0,3420,1290,7,221,5118,731,0.99,Yes
5328,63,Male,Yes,0.07,2,1560,1740,5,418,4372,728,0.45,No
5329,79,Female,Yes,0.01,0,1770,5040,2,422,1523,761,0.66,No
5330,42,Male,Yes,0.07,1,3510,5490,0,119,5665,708,0.11,No
5331,57,Male,Yes,0.02,0,3720,1290,5,122,2722,680,0.32,No
5332,20,Female,Yes,0,1,1860,1740,3,319,911,911,0.78,No
5333,36,Female,Yes,0.02,0,2100,5040,0,322,3669,458,0.99,No
5334,66,Male,Yes,0,1,3840,5490,6,19,1481,370,0.45,No
5335,14,Female,Yes,0.02,3,450,1290,3,23,5614,1122,0.66,No
5336,44,Male,Yes,0,1,2190,1740,1,219,4533,503,0.11,No
5337,60,Male,Yes,0.02,3,2430,5040,6,223,6181,686,0.32,No
5338,23,Female,Yes,0,0,570,5490,4,420,3740,623,0.78,No
5339,39,Female,Yes,0.03,3,780,1290,2,423,5957,851,0.99,No
5340,69,Male,Yes,0.01,0,2520,1740,7,120,3316,829,0.45,No
5341,17,Female,Yes,0.03,3,2730,5040,5,123,4788,798,0.66,No
5342,47,Male,Yes,0.01,0,870,5490,2,320,8064,806,0.12,No
5343,63,Male,Yes,0.03,2,1110,1290,0,324,1445,722,0.33,No
5344,25,Female,Yes,0.01,3,2850,1740,5,21,5882,735,0.78,Yes
5345,41,Male,Yes,0.03,2,3060,5040,3,24,3075,768,0.99,No
5346,72,Female,Yes,0.02,3,1200,5490,0,221,2907,581,0.45,No
5347,20,Female,Yes,0.04,2,1440,1290,6,224,5122,640,0.66,No
5348,50,Male,Yes,0.02,3,3150,1740,3,421,3609,902,0.12,No
5349,66,Male,Yes,0.04,1,3390,5040,1,425,1871,467,0.33,No
5350,28,Female,No,0.02,3,1530,5490,7,122,5091,848,0.78,No
5351,44,Male,Yes,0.04,1,1740,1290,4,125,5301,1060,0.99,No
5352,75,Female,Yes,0.02,2,3480,1740,2,322,4520,904,0.45,No
5353,22,Female,Yes,0.04,1,3720,5040,7,325,2713,542,0.66,No
5354,53,Male,Yes,0.03,2,1860,5490,5,22,4969,709,0.12,No
5355,69,Male,Yes,0.05,1,2070,1290,2,26,4280,713,0.33,No
5356,31,Female,Yes,0.03,2,3810,1740,0,223,3400,680,0.78,No
5357,47,Male,Yes,0.05,0,420,5040,5,226,684,342,0,No
5358,77,Female,Yes,0.03,2,2160,5490,3,423,357,119,0.45,No
5359,25,Female,Yes,0.05,0,2400,1290,0,426,4063,812,0.66,No
5360,56,Male,Yes,0.03,1,540,1740,6,123,3396,1132,0.12,No
5361,71,Male,Yes,0.05,0,750,5040,3,126,4973,828,0.33,No
5362,34,Female,Yes,0.04,1,2490,5490,1,323,1174,1174,0.79,No
5363,50,Male,Yes,0.06,0,2730,1290,6,327,2433,608,0,No
5364,12,Female,Yes,0.04,1,870,1740,4,24,2783,556,0.45,Yes
5365,28,Female,Yes,0.06,3,1080,5040,1,27,6567,729,0.66,No
5366,58,Male,Yes,0.04,0,2820,5490,7,224,4041,577,0.12,No
5367,74,Male,Yes,0.06,3,3030,1290,5,227,5905,984,0.33,No
5368,37,Female,Yes,0.04,0,1170,1740,2,424,4313,862,0.79,Yes
5369,53,Male,Yes,0.06,3,1410,5040,0,428,1118,279,0,No
5370,15,Female,Yes,0.05,0,3150,5490,5,125,3236,539,0.45,No
5371,31,Female,Yes,0.07,2,3360,1290,3,128,3040,506,0.67,No
5372,61,Male,Yes,0.05,0,1500,1740,0,325,887,295,0.12,No
5373,77,Female,Yes,0.07,2,1740,5040,6,328,4586,917,0.33,No
5374,39,Female,Yes,0.05,3,3450,5490,3,25,6603,825,0.79,No
5375,55,Male,Yes,0.07,2,3690,1290,1,29,3097,516,0,No
5376,18,Female,Yes,0.05,3,1830,1740,6,226,4061,1015,0.46,No
5377,34,Female,Yes,0.07,2,2040,5040,4,229,1604,534,0.67,No
5378,64,Male,Yes,0.06,3,3780,5490,2,426,3733,933,0.12,No
5379,12,Female,Yes,0,1,420,1290,7,429,2474,824,0.33,No
5380,42,Male,Yes,0.06,3,2160,1740,5,126,5381,768,0.79,No
5381,58,Male,Yes,0,1,2370,5040,2,130,5515,919,0,No
5382,20,Female,Yes,0.06,2,510,5490,0,326,897,897,0.46,No
5383,36,Female,Yes,0,1,720,1290,5,330,1476,738,0.67,No
5384,67,Male,Yes,0.06,2,2460,1740,3,27,2377,396,0.12,No
5385,15,Female,Yes,0,0,2700,5040,0,30,780,780,0.33,No
5386,45,Male,Yes,0.07,2,840,5490,6,227,3712,928,0.79,No
5387,61,Male,Yes,0.01,0,1050,1290,3,230,3483,696,0,No
5388,23,Female,Yes,0.07,1,2790,1740,1,427,1447,482,0.46,No
5389,39,Female,Yes,0.01,0,3030,5040,6,431,3649,608,0.67,No
5390,70,Male,Yes,0.07,1,1170,5490,4,128,3904,650,0.13,No
5391,17,Female,Yes,0.01,0,1380,1290,1,131,7487,748,0.34,No
5392,48,Male,Yes,0.07,1,3120,1740,7,328,1422,474,0.79,No
5393,64,Male,Yes,0.01,3,3330,5040,4,331,2341,1170,0,No
5394,26,Female,Yes,0,1,1470,5490,2,28,8256,917,0.46,No
5395,42,Female,Yes,0.02,3,1710,1290,0,32,5618,802,0.67,Yes
5396,72,Male,No,0,0,3450,1740,5,229,4244,606,0.13,No
5397,20,Female,Yes,0.02,3,3660,5010,3,232,3210,642,0.34,No
5398,51,Male,Yes,0,0,1800,5460,0,429,1913,956,0.79,No
5399,66,Male,Yes,0.02,3,2040,1260,6,432,4480,640,0,No
5400,29,Female,Yes,0,0,3750,1710,3,129,681,340,0.46,Yes
5401,45,Female,Yes,0.02,2,390,5010,1,133,5399,1079,0.67,No
5402,75,Male,Yes,0.01,0,2130,5460,6,330,2883,961,0.13,No
5403,23,Female,Yes,0.03,2,2340,1260,4,333,1666,555,0.34,No
5404,53,Male,Yes,0.01,3,480,1710,1,30,7891,789,0.79,Yes
5405,69,Male,Yes,0.03,2,720,5010,7,33,3433,858,0.01,No
5406,32,Female,Yes,0.01,3,2460,5460,4,230,2009,669,0.46,No
5407,48,Male,Yes,0.03,1,2670,1260,2,233,3342,668,0.67,No
5408,78,Female,Yes,0.01,3,810,1710,0,430,2750,458,0.13,No
5409,26,Female,Yes,0.03,1,1020,5010,5,434,6014,1002,0.34,No
5410,56,Male,Yes,0.02,2,2760,5460,3,131,5257,751,0.8,No
5411,72,Male,Yes,0.04,1,3000,1260,0,134,2492,623,0.01,No
5412,34,Female,Yes,0.02,2,1140,1710,6,331,5035,629,0.46,No
5413,50,Male,Yes,0.04,1,1350,5010,3,334,2250,750,0.67,No
5414,13,Female,Yes,0.02,2,3090,5460,1,31,2368,789,0.13,No
5415,29,Female,Yes,0.04,0,3330,1260,6,35,3782,945,0.34,No
5416,59,Male,Yes,0.02,2,1470,1710,4,232,1318,659,0.8,No
5417,75,Male,Yes,0.04,0,1680,5010,1,235,4877,812,0.01,No
5418,37,Female,Yes,0.03,1,3420,5460,7,432,5972,746,0.46,No
5419,53,Male,Yes,0.05,0,3630,1260,4,435,2463,615,0.68,No
5420,16,Female,Yes,0.03,1,1770,1710,2,132,2611,652,0.13,Yes
5421,31,Female,Yes,0.05,0,2010,5010,7,136,2556,852,0.34,No
5422,62,Male,Yes,0.03,1,3750,5460,5,333,5922,846,0.8,No
5423,78,Male,Yes,0.05,3,360,1260,2,336,6649,831,0.01,No
5424,40,Female,Yes,0.03,1,2100,1710,0,33,4309,861,0.47,No
5425,56,Male,Yes,0.06,3,2340,5010,6,36,8088,898,0.68,No
5426,18,Female,Yes,0.04,0,450,5460,3,233,3477,1159,0.13,No
5427,34,Female,Yes,0.06,3,690,1260,1,237,2641,440,0.34,No
5428,65,Male,Yes,0.04,0,2430,1710,6,433,2888,361,0.8,No
5429,12,Male,Yes,0.06,2,2640,5010,4,437,7797,1113,0.01,No
5430,43,Female,Yes,0.04,0,780,5460,1,134,6880,860,0.47,No
5431,59,Male,Yes,0.06,2,1020,1260,7,137,3495,582,0.68,No
5432,21,Female,Yes,0.04,3,2760,1710,4,334,1534,767,0.13,No
5433,37,Female,Yes,0.07,2,2970,5010,2,337,3100,516,0.35,No
5434,67,Male,Yes,0.05,3,1110,5460,7,34,4082,1020,0.8,No
5435,15,Female,Yes,0.07,2,1350,1260,5,38,3547,886,0.01,No
5436,46,Female,Yes,0.05,3,3060,1710,3,235,6719,610,0.47,No
5437,62,Male,Yes,0.07,1,3300,5010,0,238,6114,764,0.68,No
5438,24,Female,Yes,0.05,3,1440,5460,6,435,5609,701,0.14,No
5439,40,Female,Yes,0.07,1,1650,1260,3,438,2389,477,0.35,No
5440,70,Male,Yes,0.06,2,3390,1710,1,135,3129,625,0.8,No
5441,18,Female,Yes,0,1,3630,5010,6,139,2513,837,0.01,No
5442,48,Male,No,0.06,2,1770,5460,4,336,6745,963,0.47,No
5443,64,Male,Yes,0,1,1980,1260,1,339,3874,774,0.68,No
5444,27,Female,Yes,0.06,2,3720,1710,7,36,6144,768,0.14,No
5445,43,Female,Yes,0,0,330,5010,4,39,5791,579,0.35,No
5446,73,Male,Yes,0.06,1,2070,5460,2,236,6164,616,0.8,No
5447,21,Female,Yes,0,0,2310,1260,7,240,7639,954,0.01,No
5448,51,Male,Yes,0.07,1,450,1710,5,437,1874,468,0.47,No
5449,67,Male,Yes,0.01,0,660,5010,2,440,1804,451,0.68,No
5450,29,Female,Yes,0.07,1,2400,5460,0,137,5568,795,0.14,No
5451,45,Female,Yes,0.01,3,2640,1260,5,140,6537,653,0.35,No
5452,76,Male,Yes,0.07,1,780,1710,3,337,3523,704,0.81,No
5453,24,Female,Yes,0.01,3,990,5010,1,341,2016,672,0.02,No
5454,54,Male,Yes,0.07,0,2730,5460,6,37,1323,661,0.47,No
5455,70,Male,Yes,0.01,3,2940,1260,4,41,6054,756,0.68,No
5456,32,Female,Yes,0,0,1080,1710,1,238,3979,994,0.14,Yes
5457,48,Female,Yes,0.02,3,1320,5010,7,241,5692,948,0.35,No
5458,79,Male,Yes,0,0,3060,5460,4,438,2775,925,0.81,No
5459,26,Female,Yes,0.02,2,3270,1260,2,441,5467,781,0.02,No
5460,57,Male,Yes,0,0,1410,1710,7,138,2976,744,0.47,No
5461,73,Male,Yes,0.02,2,1650,5010,5,142,2347,782,0.68,No
5462,35,Female,Yes,0,3,3360,5460,2,339,5200,1040,0.14,No
5463,51,Female,Yes,0.02,2,3600,1260,0,342,3119,779,0.35,No
5464,13,Male,Yes,0.01,3,1740,1710,6,39,3215,803,0.81,No
5465,29,Female,Yes,0.03,2,1950,5010,3,42,2569,856,0.02,No
5466,60,Male,Yes,0.01,3,3690,5460,1,239,3575,1191,0.47,Yes
5467,75,Male,Yes,0.03,1,330,1260,6,243,3727,621,0.69,No
5468,38,Female,Yes,0.01,2,2070,1710,4,440,4167,833,0.14,No
5469,54,Male,Yes,0.03,1,2280,5010,1,443,2960,592,0.35,No
5470,16,Female,Yes,0.01,2,420,5460,7,140,5967,745,0.81,No
5471,32,Female,Yes,0.03,1,630,1260,4,143,6655,831,0.02,No
5472,62,Male,Yes,0.02,2,2370,1710,2,340,1579,263,0.48,No
5473,78,Male,Yes,0.04,0,2610,5010,7,344,1665,832,0.69,No
5474,41,Female,Yes,0.02,2,750,5460,5,41,2691,897,0.14,No
5475,57,Male,Yes,0.04,0,960,1260,2,44,784,196,0.35,No
5476,19,Female,Yes,0.02,1,2700,1710,0,241,1241,620,0.81,Yes
5477,35,Female,Yes,0.04,0,2940,5010,5,244,3010,602,0.02,No
5478,65,Male,Yes,0.02,1,1080,5460,3,441,5741,956,0.48,No
5479,13,Male,Yes,0.04,0,1290,1260,0,444,3062,612,0.69,No
5480,43,Female,Yes,0.03,1,3030,1710,6,141,4803,960,0.14,No
5481,59,Male,Yes,0.05,3,3240,5010,4,145,1916,958,0.36,No
5482,22,Female,Yes,0.03,1,1380,5460,1,342,3191,797,0.81,Yes
5483,38,Female,Yes,0.05,3,1620,1260,7,345,3616,723,0.02,No
5484,68,Male,Yes,0.03,0,3360,1710,4,42,3189,797,0.48,No
5485,16,Male,Yes,0.05,3,3570,5010,2,45,1149,574,0.69,No
5486,46,Female,Yes,0.03,0,1710,5460,7,242,7921,880,0.15,No
5487,62,Male,Yes,0.05,2,1950,1260,5,246,4620,770,0.36,No
5488,25,Female,No,0.04,0,3660,1710,2,443,5761,823,0.81,Yes
5489,40,Female,Yes,0.06,2,300,5010,0,446,7711,1101,0.02,No
5490,71,Male,Yes,0.04,3,2040,5460,5,143,2284,761,0.48,No
5491,19,Male,Yes,0.06,2,2250,1260,3,146,5860,732,0.69,No
5492,49,Female,Yes,0.04,3,390,1680,1,343,1657,414,0.15,No
5493,65,Male,Yes,0.06,2,630,4980,6,347,5219,1043,0.36,No
5494,27,Female,Yes,0.04,3,2370,5430,4,44,8505,850,0.81,No
5495,43,Female,Yes,0.06,1,2580,1230,1,47,3088,617,0.02,No
5496,74,Male,Yes,0.05,3,720,1680,7,244,7361,920,0.48,Yes
5497,21,Female,Yes,0.07,1,930,4980,4,247,1530,510,0.69,No
5498,52,Female,Yes,0.05,2,2670,5430,2,444,1947,973,0.15,No
5499,68,Male,Yes,0.07,1,2910,1230,7,448,1217,1217,0.36,No
5500,30,Female,Yes,0.05,2,1050,1680,5,144,3266,544,0.82,No
5501,46,Female,Yes,0.07,1,1260,4980,2,148,3596,599,0.03,No
5502,76,Male,Yes,0.05,2,3000,5430,0,345,2732,910,0.48,No
5503,24,Female,Yes,0.07,0,3240,1230,5,348,2114,1057,0.69,No
5504,55,Male,Yes,0.06,2,1380,1680,3,45,3601,514,0.15,No
5505,71,Male,Yes,0,0,1590,4980,0,48,4239,847,0.36,No
5506,33,Female,Yes,0.06,1,3330,5430,6,245,3743,623,0.82,No
5507,49,Female,Yes,0,0,3540,1230,3,249,5433,603,0.03,No
5508,79,Male,Yes,0.06,1,1680,1680,1,446,5232,1046,0.48,No
5509,27,Female,Yes,0,3,1920,4980,7,449,2788,929,0.69,No
5510,57,Male,Yes,0.06,1,3660,5430,4,146,6810,1135,0.15,No
5511,73,Male,Yes,0,3,3870,1230,2,149,3575,595,0.36,No
5512,36,Female,Yes,0.07,0,2010,1680,7,346,5185,576,0.82,No
5513,52,Female,Yes,0.01,3,2250,4980,5,350,4276,855,0.03,No
5514,14,Male,Yes,0.07,0,360,5430,2,47,1779,593,0.48,No
5515,30,Female,Yes,0.01,3,600,1230,0,50,2056,514,0.7,No
5516,60,Male,Yes,0.07,0,2340,1680,5,247,8408,764,0.15,No
5517,76,Male,Yes,0.01,2,2550,4980,3,250,3548,887,0.36,No
5518,39,Female,Yes,0.07,0,690,5430,0,447,2566,513,0.82,No
5519,54,Female,Yes,0.02,2,930,1230,6,451,5735,716,0.03,No
5520,17,Male,Yes,0,3,2670,1680,4,148,3564,712,0.49,No
5521,33,Female,Yes,0.02,2,2880,4980,1,151,1328,664,0.7,No
5522,63,Male,Yes,0,3,1020,5430,7,348,3168,633,0.15,No
5523,79,Male,Yes,0.02,2,1230,1230,4,351,5753,575,0.36,No
5524,41,Female,Yes,0,3,2970,1680,2,48,2403,801,0.82,No
